Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02123","Goats","2023","2023","An","281999","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02123","Goats","2024","2024","An","284591","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02131","Horses","2023","2023","An","47639","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02131","Horses","2024","2024","An","47707","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02122","Sheep","2023","2023","An","38073","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02122","Sheep","2024","2024","An","39547","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02140","Swine / pigs","2023","2023","An","66942","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02140","Swine / pigs","2024","2024","An","120000","E","Estimated value",""
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02152","Turkeys","2023","2023","1000 An","82","E","Estimated value",""
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02152","Turkeys","2024","2024","1000 An","83","E","Estimated value",""
"QCL","Crops and livestock products","246","Finland","5114","Stocks","02196","Bees","2023","2023","No","82000","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02112","Buffalo","2023","2023","An","0","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02111","Cattle","2023","2023","An","798640","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02111","Cattle","2024","2024","An","764030","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02151","Chickens","2023","2023","1000 An","13380","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02151","Chickens","2024","2024","1000 An","14425","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02154","Ducks","2023","2023","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02154","Ducks","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02123","Goats","2023","2023","An","5800","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02123","Goats","2024","2024","An","5140","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02122","Sheep","2023","2023","An","122100","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02122","Sheep","2024","2024","An","115432","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02140","Swine / pigs","2023","2023","An","984340","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02140","Swine / pigs","2024","2024","An","974130","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02152","Turkeys","2023","2023","1000 An","272","A","Official figure",""
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02152","Turkeys","2024","2024","1000 An","300","A","Official figure",""
"QCL","Crops and livestock products","250","France","5114","Stocks","02196","Bees","2023","2023","No","1792000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2023","2023","An","16806900","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2024","2024","An","16478260","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02151","Chickens","2023","2023","1000 An","211370","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02151","Chickens","2024","2024","1000 An","229317","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02154","Ducks","2023","2023","1000 An","20337","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02154","Ducks","2024","2024","1000 An","22829","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02153","Geese","2023","2023","1000 An","230","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02153","Geese","2024","2024","1000 An","220","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02123","Goats","2023","2023","An","1340000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02123","Goats","2024","2024","An","1339000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02131","Horses","2023","2023","An","291286","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02131","Horses","2024","2024","An","289788","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","377","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","361","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2023","2023","An","6802000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2024","2024","An","6607000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02140","Swine / pigs","2023","2023","An","11794050","A","Official figure",""
"QCL","Crops and livestock products","250","France","5111","Stocks","02140","Swine / pigs","2024","2024","An","11714940","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02152","Turkeys","2023","2023","1000 An","16825","A","Official figure",""
"QCL","Crops and livestock products","250","France","5112","Stocks","02152","Turkeys","2024","2024","1000 An","14092","A","Official figure",""
"QCL","Crops and livestock products","258","French Polynesia","5114","Stocks","02196","Bees","2023","2023","No","1648","E","Estimated value",""
"QCL","Crops and livestock products","258","French Polynesia","5114","Stocks","02196","Bees","2024","2024","No","1615","E","Estimated value",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02111","Cattle","2023","2023","An","8500","E","Estimated value",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02111","Cattle","2024","2024","An","8097","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02151","Chickens","2023","2023","1000 An","337","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02151","Chickens","2024","2024","1000 An","339","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02154","Ducks","2023","2023","1000 An","31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02154","Ducks","2024","2024","1000 An","30","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02123","Goats","2023","2023","An","15741","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02123","Goats","2024","2024","An","15665","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02131","Horses","2023","2023","An","2200","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02131","Horses","2024","2024","An","2200","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02122","Sheep","2023","2023","An","441","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02122","Sheep","2024","2024","An","441","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02140","Swine / pigs","2023","2023","An","29169","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02140","Swine / pigs","2024","2024","An","29124","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02111","Cattle","2023","2023","An","39545","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02111","Cattle","2024","2024","An","39678","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5112","Stocks","02151","Chickens","2023","2023","1000 An","3400","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5112","Stocks","02151","Chickens","2024","2024","1000 An","3424","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02123","Goats","2023","2023","An","118237","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02123","Goats","2024","2024","An","117387","E","Estimated value",""
"QCL","Crops and livestock products","266","Gabon","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","346","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","347","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02122","Sheep","2023","2023","An","220231","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02122","Sheep","2024","2024","An","221154","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02140","Swine / pigs","2023","2023","An","225341","I","Value imputed by a receiving agency",""
